,Expected Annual Damage,Total Investment Costs,Expected Number of Deaths
551,1226417189.885798,0.0,1.7617135792238023
552,844827446.5302874,0.0,0.9114897293407618
553,1695426570.8420866,0.0,1.7668437077216117
554,2986418778.8882656,0.0,2.1519967433930214
555,5080682451.605533,0.0,5.778461467933803
556,178273764.5847443,0.0,0.2344432213045538
557,3835902508.5553527,0.0,2.876700212481939
558,2113971763.7938144,0.0,2.9049689076721528
559,837291559.5505774,0.0,0.6210532450606725
560,184868822.7090421,0.0,0.18702853218087306
561,2952254267.534471,0.0,2.103239159528103
562,4685327976.828179,0.0,5.947197945721069
563,6593151287.588104,0.0,6.427389583696901
564,3636888699.707147,0.0,4.2788661111812205
565,3089451943.7870493,0.0,2.3662047784013693
566,2292065717.5743184,0.0,2.6706272470585275
567,387261566.25860745,0.0,0.48993103707198415
568,6377346823.602433,0.0,5.875635374933427
569,2936827848.1435328,0.0,2.1891028467156803
570,1406400031.1076756,0.0,1.5274498635645362
571,637681376.1572077,0.0,0.6554951286960385
572,1779491746.6615224,0.0,1.2671410876883853
573,618707703.8264871,0.0,0.7728335845127594
574,1120265990.1346567,0.0,1.223948328660608
575,1320570202.101363,0.0,0.8879800650435652
576,2095701147.112481,0.0,2.122515540292789
577,4066877153.976731,0.0,3.283097494526938
578,690693511.0678648,0.0,0.539263408521405
579,973251331.6857154,0.0,0.857648181933493
580,3265708696.187767,0.0,2.166018081511202
581,87926249.02941637,0.0,0.1048596117348126
582,621475726.0514655,0.0,0.7194499736524412
583,2813950577.5723343,0.0,2.304409869275824
584,1113192363.7470024,0.0,1.3545426967285576
585,1457832622.5747888,0.0,2.1439744914208574
586,1489780980.9311943,0.0,3.2361417799423067
587,671150845.6910374,0.0,0.6242267014086599
588,297550843.26831955,0.0,0.356521935206238
589,2377502109.3093333,0.0,3.1740201100617873
590,3268868624.027329,0.0,2.4889827077526743
591,588089144.1030803,0.0,0.5575068028777386
592,174496565.60582963,0.0,0.20229371961666293
593,1096670889.0170646,0.0,0.8305041492275378
594,2026412615.8357856,0.0,3.9670140678797217
595,3015058051.1354685,0.0,2.437504453739346
596,3166011111.8003454,0.0,2.4306960984134736
597,876970694.8308897,0.0,1.3887401631938385
